,Instrument,Date,Total Assets
9775,PKG,1996-12-31T00:00:00Z,
9776,PKG,1996-12-31T00:00:00Z,
9777,PKG,1996-12-31T00:00:00Z,
9778,PKG,1996-12-31T00:00:00Z,
9779,PKG,1996-12-31T00:00:00Z,
9780,PKG,1996-12-31T00:00:00Z,
9781,PKG,1996-12-31T00:00:00Z,
9782,PKG,1996-12-31T00:00:00Z,
9783,PKG,1996-12-31T00:00:00Z,
9784,PKG,1996-12-31T00:00:00Z,
9785,PKG,1996-12-31T00:00:00Z,
9786,PKG,1996-12-31T00:00:00Z,1261051000.0
9787,PKG,1997-12-31T00:00:00Z,1317263000.0
9788,PKG,1998-12-31T00:00:00Z,1367403000.0
9789,PKG,1999-12-31T00:00:00Z,2153208000.0
9790,PKG,1999-12-31T00:00:00Z,2153208000.0
9791,PKG,2000-12-31T00:00:00Z,1942112000.0
9792,PKG,2001-12-31T00:00:00Z,1971780000.0
9793,PKG,2002-12-31T00:00:00Z,1982551000.0
9794,PKG,2003-12-31T00:00:00Z,1985126000.0
9795,PKG,2004-12-31T00:00:00Z,2082774000.0
9796,PKG,2005-12-31T00:00:00Z,1973298000.0
9797,PKG,2006-12-31T00:00:00Z,1986976000.0
9798,PKG,2007-12-31T00:00:00Z,2035857000.0
9799,PKG,2008-12-31T00:00:00Z,1939741000.0
9800,PKG,2009-12-31T00:00:00Z,2152840000.0
9801,PKG,2010-12-31T00:00:00Z,2225910000.0
9802,PKG,2011-12-31T00:00:00Z,2412499000.0
9803,PKG,2012-12-31T00:00:00Z,2453768000.0
9804,PKG,2013-12-31T00:00:00Z,5243800000.0
9805,PKG,2014-12-31T00:00:00Z,5272800000.0
9806,PKG,2015-12-31T00:00:00Z,5272300000.0
9807,PKG,2016-12-31T00:00:00Z,5777000000.0
9808,PKG,2017-12-31T00:00:00Z,6197500000.0
9809,PKG,2018-12-31T00:00:00Z,6569700000.0
9810,PKG,2019-12-31T00:00:00Z,7235800000.0
9811,PKG,2020-12-31T00:00:00Z,7433200000.0
9813,PH,1983-06-30T00:00:00Z,
9814,PH,1983-06-30T00:00:00Z,
9815,PH,1983-06-30T00:00:00Z,
9816,PH,1983-06-30T00:00:00Z,
9817,PH,1983-06-30T00:00:00Z,814370000.0
9818,PH,1984-06-30T00:00:00Z,905345000.0
9819,PH,1985-06-30T00:00:00Z,1000747000.0
9820,PH,1986-06-30T00:00:00Z,1269658000.0
9821,PH,1987-06-30T00:00:00Z,1482638000.0
9822,PH,1988-06-30T00:00:00Z,1754263000.0
9823,PH,1989-06-30T00:00:00Z,1906623000.0
9824,PH,1990-06-30T00:00:00Z,1996157000.0
9825,PH,1991-06-30T00:00:00Z,1890406000.0
9826,PH,1992-06-30T00:00:00Z,1958120000.0
9827,PH,1993-06-30T00:00:00Z,1963590000.0
9828,PH,1994-06-30T00:00:00Z,1925744000.0
9829,PH,1995-06-30T00:00:00Z,2302209000.0
9830,PH,1996-06-30T00:00:00Z,2887124000.0
9831,PH,1997-06-30T00:00:00Z,2998946000.0
9832,PH,1998-06-30T00:00:00Z,3524821000.0
9833,PH,1999-06-30T00:00:00Z,3705888000.0
9834,PH,2000-06-30T00:00:00Z,4646299000.0
9835,PH,2001-06-30T00:00:00Z,5337661000.0
9836,PH,2002-06-30T00:00:00Z,5752583000.0
9837,PH,2003-06-30T00:00:00Z,5985633000.0
9838,PH,2004-06-30T00:00:00Z,6235233000.0
9839,PH,2005-06-30T00:00:00Z,6860703000.0
9840,PH,2006-06-30T00:00:00Z,8173432000.0
9841,PH,2007-06-30T00:00:00Z,8441413000.0
9842,PH,2008-06-30T00:00:00Z,10386854000.0
9843,PH,2009-06-30T00:00:00Z,9855902000.0
9844,PH,2010-06-30T00:00:00Z,9910382000.0
9845,PH,2011-06-30T00:00:00Z,10886805000.0
9846,PH,2012-06-30T00:00:00Z,11170282000.0
9847,PH,2013-06-30T00:00:00Z,12540898000.0
9848,PH,2014-06-30T00:00:00Z,13274362000.0
9849,PH,2015-06-30T00:00:00Z,12279282000.0
9850,PH,2016-06-30T00:00:00Z,12034142000.0
9851,PH,2017-06-30T00:00:00Z,15489904000.0
9852,PH,2018-06-30T00:00:00Z,15320087000.0
9853,PH,2019-06-30T00:00:00Z,17576690000.0
9854,PH,2020-06-30T00:00:00Z,19887753000.0
9855,PH,2021-06-30T00:00:00Z,20341200000.0
9859,PNR,1983-12-31T00:00:00Z,
9860,PNR,1983-12-31T00:00:00Z,
9861,PNR,1983-12-31T00:00:00Z,
9862,PNR,1983-12-31T00:00:00Z,
9863,PNR,1983-12-31T00:00:00Z,
9864,PNR,1983-12-31T00:00:00Z,209359000.0
9865,PNR,1984-12-31T00:00:00Z,282486000.0
9866,PNR,1985-12-31T00:00:00Z,305755000.0
9867,PNR,1986-12-31T00:00:00Z,445014000.0
9868,PNR,1987-12-31T00:00:00Z,440356000.0
9869,PNR,1988-12-31T00:00:00Z,744664000.0
9870,PNR,1989-12-31T00:00:00Z,781364000.0
9871,PNR,1990-12-31T00:00:00Z,768868000.0
9872,PNR,1991-12-31T00:00:00Z,790572000.0
9873,PNR,1992-12-31T00:00:00Z,869442000.0
9874,PNR,1993-12-31T00:00:00Z,958801000.0
9875,PNR,1994-12-31T00:00:00Z,1161142000.0
9876,PNR,1995-12-31T00:00:00Z,1252493000.0
9877,PNR,1996-12-31T00:00:00Z,1289014000.0
9878,PNR,1998-12-31T00:00:00Z,1554666000.0
9879,PNR,1998-12-31T00:00:00Z,1554666000.0
9880,PNR,1999-12-31T00:00:00Z,2706516000.0
9881,PNR,2000-12-31T00:00:00Z,2644025000.0
9882,PNR,2001-12-31T00:00:00Z,2372198000.0
9883,PNR,2002-12-31T00:00:00Z,2514450000.0
9884,PNR,2003-12-31T00:00:00Z,2780677000.0
9885,PNR,2004-12-31T00:00:00Z,3120575000.0
9886,PNR,2005-12-31T00:00:00Z,3253755000.0
9887,PNR,2006-12-31T00:00:00Z,3364979000.0
9888,PNR,2007-12-31T00:00:00Z,4000614000.0
9889,PNR,2008-12-31T00:00:00Z,4053213000.0
9890,PNR,2009-12-31T00:00:00Z,3911334000.0
9891,PNR,2010-12-31T00:00:00Z,3973533000.0
9892,PNR,2011-12-31T00:00:00Z,4586313000.0
9893,PNR,2012-12-31T00:00:00Z,11882700000.0
9894,PNR,2013-12-31T00:00:00Z,11743300000.0
9895,PNR,2014-12-31T00:00:00Z,10655200000.0
9896,PNR,2015-12-31T00:00:00Z,11833500000.0
9897,PNR,2016-12-31T00:00:00Z,11534800000.0
9898,PNR,2017-12-31T00:00:00Z,8633700000.0
9899,PNR,2018-12-31T00:00:00Z,3806500000.0
9900,PNR,2019-12-31T00:00:00Z,4139500000.0
9901,PNR,2020-12-31T00:00:00Z,4197200000.0
9903,PKI,1984-01-01T00:00:00Z,
9904,PKI,1984-01-01T00:00:00Z,
9905,PKI,1984-01-01T00:00:00Z,
9906,PKI,1984-01-01T00:00:00Z,
9907,PKI,1984-01-01T00:00:00Z,
9908,PKI,1984-01-01T00:00:00Z,339210000.0
9909,PKI,1984-12-30T00:00:00Z,387323000.0
9910,PKI,1985-12-29T00:00:00Z,429811000.0
9911,PKI,1986-12-28T00:00:00Z,452024000.0
9912,PKI,1988-01-03T00:00:00Z,515458000.0
9913,PKI,1988-12-31T00:00:00Z,539263000.0
9914,PKI,1989-12-31T00:00:00Z,643403000.0
9915,PKI,1990-12-30T00:00:00Z,675224000.0
9916,PKI,1991-12-29T00:00:00Z,697897000.0
9917,PKI,1993-01-03T00:00:00Z,749740000.0
9918,PKI,1994-01-02T00:00:00Z,764887000.0
9919,PKI,1995-01-01T00:00:00Z,793129000.0
9920,PKI,1996-12-31T00:00:00Z,822900000.0
9921,PKI,1996-12-31T00:00:00Z,822900000.0
9922,PKI,1997-12-28T00:00:00Z,832103000.0
9923,PKI,2000-01-02T00:00:00Z,1714640000.0
9924,PKI,2000-01-02T00:00:00Z,1714640000.0
9925,PKI,2001-12-31T00:00:00Z,2969938000.0
9926,PKI,2001-12-31T00:00:00Z,2969938000.0
9927,PKI,2002-12-29T00:00:00Z,2825482000.0
9928,PKI,2003-12-28T00:00:00Z,2607727000.0
9929,PKI,2005-01-02T00:00:00Z,2575507000.0
9930,PKI,2006-01-01T00:00:00Z,2693461000.0
9931,PKI,2006-12-31T00:00:00Z,2510322000.0
9932,PKI,2007-12-30T00:00:00Z,2949337000.0
9933,PKI,2008-12-28T00:00:00Z,2931767000.0
9934,PKI,2010-01-03T00:00:00Z,3059040000.0
9935,PKI,2011-01-02T00:00:00Z,3208946000.0
9936,PKI,2012-01-01T00:00:00Z,3855641000.0
9937,PKI,2012-12-30T00:00:00Z,3901762000.0
9938,PKI,2013-12-29T00:00:00Z,3946712000.0
9939,PKI,2014-12-28T00:00:00Z,4127576000.0
9940,PKI,2016-01-03T00:00:00Z,4166295000.0
9941,PKI,2017-01-01T00:00:00Z,4276683000.0
9942,PKI,2017-12-31T00:00:00Z,6091463000.0
9943,PKI,2018-12-30T00:00:00Z,5975522000.0
9944,PKI,2019-12-29T00:00:00Z,6538564000.0
9945,PKI,2021-01-03T00:00:00Z,7960315000.0
9946,PFE,1983-12-31T00:00:00Z,
9947,PFE,1983-12-31T00:00:00Z,
9948,PFE,1983-12-31T00:00:00Z,
9949,PFE,1983-12-31T00:00:00Z,
9950,PFE,1983-12-31T00:00:00Z,
9951,PFE,1983-12-31T00:00:00Z,3950400000.0
9952,PFE,1984-12-31T00:00:00Z,4065700000.0
9953,PFE,1985-12-31T00:00:00Z,4489900000.0
9954,PFE,1986-12-31T00:00:00Z,5227500000.0
9955,PFE,1987-12-31T00:00:00Z,6872300000.0
9956,PFE,1988-12-31T00:00:00Z,7593200000.0
9957,PFE,1989-12-31T00:00:00Z,8324800000.0
9958,PFE,1990-12-31T00:00:00Z,12314000000.0
9959,PFE,1991-12-31T00:00:00Z,13240000000.0
9960,PFE,1992-12-31T00:00:00Z,13669000000.0
9961,PFE,1993-12-31T00:00:00Z,14161000000.0
9962,PFE,1994-12-31T00:00:00Z,16633000000.0
9963,PFE,1995-12-31T00:00:00Z,18831000000.0
9964,PFE,1996-12-31T00:00:00Z,21450000000.0
9965,PFE,1997-12-31T00:00:00Z,23022000000.0
9966,PFE,1999-12-31T00:00:00Z,31372000000.0
9967,PFE,1999-12-31T00:00:00Z,31372000000.0
9968,PFE,2000-12-31T00:00:00Z,33510000000.0
9969,PFE,2001-12-31T00:00:00Z,39153000000.0
9970,PFE,2002-12-31T00:00:00Z,46356000000.0
9971,PFE,2003-12-31T00:00:00Z,116775000000.0
9972,PFE,2004-12-31T00:00:00Z,123078000000.0
9973,PFE,2005-12-31T00:00:00Z,116970000000.0
9974,PFE,2006-12-31T00:00:00Z,115546000000.0
9975,PFE,2007-12-31T00:00:00Z,115268000000.0
9976,PFE,2008-12-31T00:00:00Z,111148000000.0
9977,PFE,2009-12-31T00:00:00Z,212949000000.0
9978,PFE,2010-12-31T00:00:00Z,195014000000.0
9979,PFE,2011-12-31T00:00:00Z,188002000000.0
9980,PFE,2012-12-31T00:00:00Z,185798000000.0
9981,PFE,2013-12-31T00:00:00Z,172101000000.0
9982,PFE,2014-12-31T00:00:00Z,167566000000.0
9983,PFE,2015-12-31T00:00:00Z,167381000000.0
9984,PFE,2016-12-31T00:00:00Z,171615000000.0
9985,PFE,2017-12-31T00:00:00Z,171797000000.0
9986,PFE,2018-12-31T00:00:00Z,159422000000.0
9987,PFE,2019-12-31T00:00:00Z,167594000000.0
9988,PFE,2020-12-31T00:00:00Z,154229000000.0
9989,PCG,1983-12-31T00:00:00Z,
9990,PCG,1983-12-31T00:00:00Z,
9991,PCG,1983-12-31T00:00:00Z,
9992,PCG,1983-12-31T00:00:00Z,
9993,PCG,1983-12-31T00:00:00Z,
9994,PCG,1983-12-31T00:00:00Z,14721533000.0
9995,PCG,1984-12-31T00:00:00Z,17319359000.0
9996,PCG,1985-12-31T00:00:00Z,19098003000.0
9997,PCG,1986-12-31T00:00:00Z,21002253000.0
9998,PCG,1987-12-31T00:00:00Z,21733652000.0
9999,PCG,1988-12-31T00:00:00Z,21067685000.0
10000,PCG,1989-12-31T00:00:00Z,21351970000.0
10001,PCG,1990-12-31T00:00:00Z,21958397000.0
10002,PCG,1991-12-31T00:00:00Z,22900670000.0
10003,PCG,1992-12-31T00:00:00Z,24188159000.0
10004,PCG,1993-12-31T00:00:00Z,27162526000.0
10005,PCG,1994-12-31T00:00:00Z,27708564000.0
10006,PCG,1995-12-31T00:00:00Z,26850290000.0
10007,PCG,1996-12-31T00:00:00Z,26237000000.0
10008,PCG,1997-12-31T00:00:00Z,31115000000.0
10009,PCG,1998-12-31T00:00:00Z,33234000000.0
10010,PCG,1999-12-31T00:00:00Z,29470000000.0
10011,PCG,2000-12-31T00:00:00Z,36152000000.0
10012,PCG,2001-12-31T00:00:00Z,35963000000.0
10013,PCG,2002-12-31T00:00:00Z,33060000000.0
10014,PCG,2003-12-31T00:00:00Z,30175000000.0
10015,PCG,2004-12-31T00:00:00Z,34540000000.0
10016,PCG,2005-12-31T00:00:00Z,34074000000.0
10017,PCG,2006-12-31T00:00:00Z,34803000000.0
10018,PCG,2007-12-31T00:00:00Z,36632000000.0
10019,PCG,2008-12-31T00:00:00Z,40860000000.0
10020,PCG,2009-12-31T00:00:00Z,42945000000.0
10021,PCG,2010-12-31T00:00:00Z,46025000000.0
10022,PCG,2011-12-31T00:00:00Z,49750000000.0
10023,PCG,2012-12-31T00:00:00Z,52449000000.0
10024,PCG,2013-12-31T00:00:00Z,55605000000.0
10025,PCG,2014-12-31T00:00:00Z,60127000000.0
10026,PCG,2015-12-31T00:00:00Z,63234000000.0
10027,PCG,2016-12-31T00:00:00Z,68598000000.0
10028,PCG,2017-12-31T00:00:00Z,68012000000.0
10029,PCG,2018-12-31T00:00:00Z,76995000000.0
10030,PCG,2019-12-31T00:00:00Z,85196000000.0
10031,PCG,2020-12-31T00:00:00Z,97856000000.0
10032,PM,2003-12-31T00:00:00Z,
10033,PM,2003-12-31T00:00:00Z,
10034,PM,2003-12-31T00:00:00Z,
10035,PM,2003-12-31T00:00:00Z,
10036,PM,2003-12-31T00:00:00Z,
10037,PM,2003-12-31T00:00:00Z,
10038,PM,2003-12-31T00:00:00Z,
10039,PM,2003-12-31T00:00:00Z,
10040,PM,2003-12-31T00:00:00Z,
10041,PM,2003-12-31T00:00:00Z,
10042,PM,2003-12-31T00:00:00Z,
10043,PM,2003-12-31T00:00:00Z,
10044,PM,2003-12-31T00:00:00Z,
10045,PM,2003-12-31T00:00:00Z,
10046,PM,2003-12-31T00:00:00Z,
10047,PM,2003-12-31T00:00:00Z,
10048,PM,2003-12-31T00:00:00Z,
10049,PM,2003-12-31T00:00:00Z,
10050,PM,2003-12-31T00:00:00Z,
10051,PM,2003-12-31T00:00:00Z,
10052,PM,2003-12-31T00:00:00Z,
10053,PM,2003-12-31T00:00:00Z,
10054,PM,2003-12-31T00:00:00Z,
10055,PM,2003-12-31T00:00:00Z,
10056,PM,2003-12-31T00:00:00Z,17630000000.0
10057,PM,2004-12-31T00:00:00Z,21254000000.0
10058,PM,2005-12-31T00:00:00Z,23135000000.0
10059,PM,2006-12-31T00:00:00Z,26120000000.0
10060,PM,2006-12-31T00:00:00Z,26120000000.0
10061,PM,2007-12-31T00:00:00Z,31777000000.0
10062,PM,2008-12-31T00:00:00Z,32972000000.0
10063,PM,2009-12-31T00:00:00Z,34552000000.0
10064,PM,2010-12-31T00:00:00Z,35050000000.0
10065,PM,2011-12-31T00:00:00Z,35488000000.0
10066,PM,2012-12-31T00:00:00Z,37670000000.0
10067,PM,2013-12-31T00:00:00Z,38168000000.0
10068,PM,2014-12-31T00:00:00Z,35187000000.0
10069,PM,2015-12-31T00:00:00Z,33956000000.0
10070,PM,2016-12-31T00:00:00Z,36851000000.0
10071,PM,2017-12-31T00:00:00Z,42968000000.0
10072,PM,2018-12-31T00:00:00Z,39801000000.0
10073,PM,2019-12-31T00:00:00Z,42875000000.0
10074,PM,2020-12-31T00:00:00Z,44815000000.0
10075,PSX,2009-12-31T00:00:00Z,
10076,PSX,2009-12-31T00:00:00Z,
10077,PSX,2009-12-31T00:00:00Z,
10078,PSX,2009-12-31T00:00:00Z,
10079,PSX,2009-12-31T00:00:00Z,
10080,PSX,2009-12-31T00:00:00Z,
10081,PSX,2009-12-31T00:00:00Z,
10082,PSX,2009-12-31T00:00:00Z,
10083,PSX,2009-12-31T00:00:00Z,
10084,PSX,2009-12-31T00:00:00Z,
10085,PSX,2009-12-31T00:00:00Z,
10086,PSX,2009-12-31T00:00:00Z,
10087,PSX,2009-12-31T00:00:00Z,
10088,PSX,2009-12-31T00:00:00Z,
10089,PSX,2009-12-31T00:00:00Z,
10090,PSX,2009-12-31T00:00:00Z,
10091,PSX,2009-12-31T00:00:00Z,
10092,PSX,2009-12-31T00:00:00Z,
10093,PSX,2009-12-31T00:00:00Z,
10094,PSX,2009-12-31T00:00:00Z,
10095,PSX,2009-12-31T00:00:00Z,
10096,PSX,2009-12-31T00:00:00Z,
10097,PSX,2009-12-31T00:00:00Z,
10098,PSX,2009-12-31T00:00:00Z,
10099,PSX,2009-12-31T00:00:00Z,
10100,PSX,2009-12-31T00:00:00Z,
10101,PSX,2009-12-31T00:00:00Z,
10102,PSX,2009-12-31T00:00:00Z,
10103,PSX,2009-12-31T00:00:00Z,
10104,PSX,2009-12-31T00:00:00Z,
10105,PSX,2009-12-31T00:00:00Z,42880000000.0
10106,PSX,2009-12-31T00:00:00Z,42880000000.0
10107,PSX,2010-12-31T00:00:00Z,44955000000.0
10108,PSX,2011-12-31T00:00:00Z,43211000000.0
10109,PSX,2012-12-31T00:00:00Z,48073000000.0
10110,PSX,2013-12-31T00:00:00Z,49798000000.0
10111,PSX,2014-12-31T00:00:00Z,48692000000.0
10112,PSX,2015-12-31T00:00:00Z,48580000000.0
10113,PSX,2016-12-31T00:00:00Z,51653000000.0
10114,PSX,2017-12-31T00:00:00Z,54371000000.0
10115,PSX,2018-12-31T00:00:00Z,54302000000.0
10116,PSX,2019-12-31T00:00:00Z,58720000000.0
10117,PSX,2020-12-31T00:00:00Z,54721000000.0
10118,PNW,1988-12-31T00:00:00Z,
10119,PNW,1988-12-31T00:00:00Z,
10120,PNW,1988-12-31T00:00:00Z,
10121,PNW,1988-12-31T00:00:00Z,
10122,PNW,1988-12-31T00:00:00Z,
10123,PNW,1988-12-31T00:00:00Z,
10124,PNW,1988-12-31T00:00:00Z,
10125,PNW,1988-12-31T00:00:00Z,
10126,PNW,1988-12-31T00:00:00Z,
10127,PNW,1988-12-31T00:00:00Z,
10128,PNW,1988-12-31T00:00:00Z,6912031000.0
10129,PNW,1989-12-31T00:00:00Z,7019511000.0
10130,PNW,1990-12-31T00:00:00Z,7010646000.0
10131,PNW,1991-12-31T00:00:00Z,6482701000.0
10132,PNW,1992-12-31T00:00:00Z,6270476000.0
10133,PNW,1993-12-31T00:00:00Z,6956799000.0
10134,PNW,1994-12-31T00:00:00Z,6909752000.0
10135,PNW,1995-12-31T00:00:00Z,6997052000.0
10136,PNW,1996-12-31T00:00:00Z,6989289000.0
10137,PNW,1997-12-31T00:00:00Z,6850417000.0
10138,PNW,1998-12-31T00:00:00Z,6824546000.0
10139,PNW,1999-12-31T00:00:00Z,6608506000.0
10140,PNW,2000-12-31T00:00:00Z,7162985000.0
10141,PNW,2001-12-31T00:00:00Z,7939399000.0
10142,PNW,2002-12-31T00:00:00Z,9139157000.0
10143,PNW,2003-12-31T00:00:00Z,9519042000.0
10144,PNW,2004-12-31T00:00:00Z,9896747000.0
10145,PNW,2005-12-31T00:00:00Z,11322645000.0
10146,PNW,2006-12-31T00:00:00Z,11455943000.0
10147,PNW,2007-12-31T00:00:00Z,11162209000.0
10148,PNW,2008-12-31T00:00:00Z,11620093000.0
10149,PNW,2009-12-31T00:00:00Z,11986324000.0
10150,PNW,2010-12-31T00:00:00Z,12392998000.0
10151,PNW,2011-12-31T00:00:00Z,13111018000.0
10152,PNW,2012-12-31T00:00:00Z,13379615000.0
10153,PNW,2013-12-31T00:00:00Z,13508686000.0
10154,PNW,2014-12-31T00:00:00Z,14288890000.0
10155,PNW,2015-12-31T00:00:00Z,15028258000.0
10156,PNW,2016-12-31T00:00:00Z,16004253000.0
10157,PNW,2017-12-31T00:00:00Z,17019082000.0
10158,PNW,2018-12-31T00:00:00Z,17664202000.0
10159,PNW,2019-12-31T00:00:00Z,18479247000.0
10160,PNW,2020-12-31T00:00:00Z,20020421000.0
10161,PXD,1988-12-31T00:00:00Z,
10162,PXD,1988-12-31T00:00:00Z,
10163,PXD,1988-12-31T00:00:00Z,
10164,PXD,1988-12-31T00:00:00Z,
10165,PXD,1988-12-31T00:00:00Z,
10166,PXD,1988-12-31T00:00:00Z,
10167,PXD,1988-12-31T00:00:00Z,
10168,PXD,1988-12-31T00:00:00Z,
10169,PXD,1988-12-31T00:00:00Z,
10170,PXD,1988-12-31T00:00:00Z,
10171,PXD,1988-12-31T00:00:00Z,153976000.0
10172,PXD,1989-12-31T00:00:00Z,174116000.0
10173,PXD,1990-12-31T00:00:00Z,197148000.0
10174,PXD,1991-12-31T00:00:00Z,488548000.0
10175,PXD,1992-12-31T00:00:00Z,576714000.0
10176,PXD,1993-12-31T00:00:00Z,1016854000.0
10177,PXD,1994-12-31T00:00:00Z,1604904000.0
10178,PXD,1995-12-31T00:00:00Z,1319229000.0
10179,PXD,1996-12-31T00:00:00Z,1199865000.0
10180,PXD,1997-12-31T00:00:00Z,4152990000.0
10181,PXD,1998-12-31T00:00:00Z,3481314000.0
10182,PXD,1999-12-31T00:00:00Z,2929473000.0
10183,PXD,2000-12-31T00:00:00Z,2954435000.0
10184,PXD,2001-12-31T00:00:00Z,3271053000.0
10185,PXD,2002-12-31T00:00:00Z,3455116000.0
10186,PXD,2003-12-31T00:00:00Z,3951572000.0
10187,PXD,2004-12-31T00:00:00Z,6733487000.0
10188,PXD,2005-12-31T00:00:00Z,7329234000.0
10189,PXD,2006-12-31T00:00:00Z,7355399000.0
10190,PXD,2007-12-31T00:00:00Z,8616981000.0
10191,PXD,2008-12-31T00:00:00Z,9161785000.0
10192,PXD,2009-12-31T00:00:00Z,8867265000.0
10193,PXD,2010-12-31T00:00:00Z,9679102000.0
10194,PXD,2011-12-31T00:00:00Z,11447156000.0
10195,PXD,2012-12-31T00:00:00Z,13069030000.0
10196,PXD,2013-12-31T00:00:00Z,12294000000.0
10197,PXD,2014-12-31T00:00:00Z,14909000000.0
10198,PXD,2015-12-31T00:00:00Z,15154000000.0
10199,PXD,2016-12-31T00:00:00Z,16459000000.0
10200,PXD,2017-12-31T00:00:00Z,17003000000.0
10201,PXD,2018-12-31T00:00:00Z,17903000000.0
10202,PXD,2019-12-31T00:00:00Z,19088000000.0
10203,PXD,2020-12-31T00:00:00Z,19229000000.0
10204,PNC,1983-12-31T00:00:00Z,
10205,PNC,1983-12-31T00:00:00Z,
10206,PNC,1983-12-31T00:00:00Z,
10207,PNC,1983-12-31T00:00:00Z,
10208,PNC,1983-12-31T00:00:00Z,
10209,PNC,1983-12-31T00:00:00Z,
10210,PNC,1983-12-31T00:00:00Z,28495000000.0
10211,PNC,1985-12-31T00:00:00Z,43045000000.0
10212,PNC,1986-12-31T00:00:00Z,50242000000.0
10213,PNC,1987-12-31T00:00:00Z,55969000000.0
10214,PNC,1988-12-31T00:00:00Z,62405000000.0
10215,PNC,1989-12-31T00:00:00Z,69385000000.0
10216,PNC,1990-12-31T00:00:00Z,69119000000.0
10217,PNC,1991-12-31T00:00:00Z,63060000000.0
10218,PNC,1992-12-31T00:00:00Z,65801000000.0
10219,PNC,1993-12-31T00:00:00Z,75989000000.0
10220,PNC,1994-12-31T00:00:00Z,77461000000.0
10221,PNC,1995-12-31T00:00:00Z,73404000000.0
10222,PNC,1996-12-31T00:00:00Z,73260000000.0
10223,PNC,1997-12-31T00:00:00Z,75120000000.0
10224,PNC,1998-12-31T00:00:00Z,77207000000.0
10225,PNC,1999-12-31T00:00:00Z,69286000000.0
10226,PNC,2000-12-31T00:00:00Z,69844000000.0
10227,PNC,2001-12-31T00:00:00Z,69638000000.0
10228,PNC,2002-12-31T00:00:00Z,66377000000.0
10229,PNC,2003-12-31T00:00:00Z,68168000000.0
10230,PNC,2004-12-31T00:00:00Z,79723000000.0
10231,PNC,2005-12-31T00:00:00Z,91954000000.0
10232,PNC,2006-12-31T00:00:00Z,101820000000.0
10233,PNC,2007-12-31T00:00:00Z,138920000000.0
10234,PNC,2008-12-31T00:00:00Z,291081000000.0
10235,PNC,2009-12-31T00:00:00Z,269863000000.0
10236,PNC,2010-12-31T00:00:00Z,264284000000.0
10237,PNC,2011-12-31T00:00:00Z,271205000000.0
10238,PNC,2012-12-31T00:00:00Z,305107000000.0
10239,PNC,2013-12-31T00:00:00Z,320192000000.0
10240,PNC,2014-12-31T00:00:00Z,345072000000.0
10241,PNC,2015-12-31T00:00:00Z,358493000000.0
10242,PNC,2016-12-31T00:00:00Z,366380000000.0
10243,PNC,2017-12-31T00:00:00Z,380768000000.0
10244,PNC,2018-12-31T00:00:00Z,382315000000.0
10245,PNC,2019-12-31T00:00:00Z,410295000000.0
10246,PNC,2020-12-31T00:00:00Z,466679000000.0
10248,PPG,1983-12-31T00:00:00Z,
10249,PPG,1983-12-31T00:00:00Z,
10250,PPG,1983-12-31T00:00:00Z,
10251,PPG,1983-12-31T00:00:00Z,
10252,PPG,1983-12-31T00:00:00Z,
10253,PPG,1983-12-31T00:00:00Z,3614700000.0
10254,PPG,1984-12-31T00:00:00Z,3796700000.0
10255,PPG,1985-12-31T00:00:00Z,4083800000.0
10256,PPG,1986-12-31T00:00:00Z,4641400000.0
10257,PPG,1987-12-31T00:00:00Z,5007700000.0
10258,PPG,1988-12-31T00:00:00Z,5154100000.0
10259,PPG,1989-12-31T00:00:00Z,5645400000.0
10260,PPG,1990-12-31T00:00:00Z,6108200000.0
10261,PPG,1991-12-31T00:00:00Z,6056200000.0
10262,PPG,1992-12-31T00:00:00Z,5661700000.0
10263,PPG,1993-12-31T00:00:00Z,5651500000.0
10264,PPG,1994-12-31T00:00:00Z,5893900000.0
10265,PPG,1995-12-31T00:00:00Z,6194300000.0
10266,PPG,1996-12-31T00:00:00Z,6441400000.0
10267,PPG,1997-12-31T00:00:00Z,6868000000.0
10268,PPG,1998-12-31T00:00:00Z,7387000000.0
10269,PPG,1999-12-31T00:00:00Z,8914000000.0
10270,PPG,2000-12-31T00:00:00Z,9125000000.0
10271,PPG,2001-12-31T00:00:00Z,8452000000.0
10272,PPG,2002-12-31T00:00:00Z,7863000000.0
10273,PPG,2003-12-31T00:00:00Z,8424000000.0
10274,PPG,2004-12-31T00:00:00Z,8932000000.0
10275,PPG,2005-12-31T00:00:00Z,8681000000.0
10276,PPG,2006-12-31T00:00:00Z,10067000000.0
10277,PPG,2007-12-31T00:00:00Z,12629000000.0
10278,PPG,2008-12-31T00:00:00Z,14698000000.0
10279,PPG,2009-12-31T00:00:00Z,14240000000.0
10280,PPG,2010-12-31T00:00:00Z,14975000000.0
10281,PPG,2011-12-31T00:00:00Z,14382000000.0
10282,PPG,2012-12-31T00:00:00Z,15878000000.0
10283,PPG,2013-12-31T00:00:00Z,15863000000.0
10284,PPG,2014-12-31T00:00:00Z,17583000000.0
10285,PPG,2015-12-31T00:00:00Z,17076000000.0
10286,PPG,2016-12-31T00:00:00Z,15769000000.0
10287,PPG,2017-12-31T00:00:00Z,16538000000.0
10288,PPG,2018-12-31T00:00:00Z,16015000000.0
10289,PPG,2019-12-31T00:00:00Z,17708000000.0
10290,PPG,2020-12-31T00:00:00Z,19556000000.0
10291,PPL,1983-12-31T00:00:00Z,
