,Instrument,Date,Cash and Short Term Investments
556,MO,2006-12-31T00:00:00Z,4781000000.0
557,MO,2007-12-31T00:00:00Z,4842000000.0
558,MO,2008-12-31T00:00:00Z,7916000000.0
559,MO,2009-12-31T00:00:00Z,1871000000.0
560,MO,2010-12-31T00:00:00Z,2314000000.0
561,MO,2011-12-31T00:00:00Z,3270000000.0
562,MO,2012-12-31T00:00:00Z,2900000000.0
563,MO,2013-12-31T00:00:00Z,3175000000.0
564,MO,2014-12-31T00:00:00Z,3321000000.0
565,MO,2015-12-31T00:00:00Z,2369000000.0
566,MO,2016-12-31T00:00:00Z,4569000000.0
567,MO,2017-12-31T00:00:00Z,1253000000.0
568,MO,2018-12-31T00:00:00Z,1333000000.0
569,MO,2019-12-31T00:00:00Z,2117000000.0
570,MO,2020-12-31T00:00:00Z,4945000000.0
574,AEE,1995-12-31T00:00:00Z,
575,AEE,1995-12-31T00:00:00Z,
576,AEE,1995-12-31T00:00:00Z,
577,AEE,1995-12-31T00:00:00Z,
578,AEE,1995-12-31T00:00:00Z,
579,AEE,1995-12-31T00:00:00Z,
580,AEE,1995-12-31T00:00:00Z,
581,AEE,1995-12-31T00:00:00Z,
582,AEE,1995-12-31T00:00:00Z,
583,AEE,1995-12-31T00:00:00Z,
584,AEE,1995-12-31T00:00:00Z,
585,AEE,1995-12-31T00:00:00Z,
586,AEE,1995-12-31T00:00:00Z,
587,AEE,1995-12-31T00:00:00Z,
588,AEE,1995-12-31T00:00:00Z,
589,AEE,1995-12-31T00:00:00Z,
590,AEE,1995-12-31T00:00:00Z,2378000.0
591,AEE,1995-12-31T00:00:00Z,2378000.0
592,AEE,1996-12-31T00:00:00Z,11899000.0
593,AEE,1997-12-31T00:00:00Z,42425000.0
594,AEE,1998-12-31T00:00:00Z,76863000.0
595,AEE,1999-12-31T00:00:00Z,194882000.0
596,AEE,2000-12-31T00:00:00Z,125968000.0
597,AEE,2001-12-31T00:00:00Z,67000000.0
598,AEE,2002-12-31T00:00:00Z,628000000.0
599,AEE,2003-12-31T00:00:00Z,111000000.0
600,AEE,2004-12-31T00:00:00Z,69000000.0
601,AEE,2005-12-31T00:00:00Z,96000000.0
602,AEE,2006-12-31T00:00:00Z,137000000.0
603,AEE,2007-12-31T00:00:00Z,355000000.0
604,AEE,2008-12-31T00:00:00Z,92000000.0
605,AEE,2009-12-31T00:00:00Z,622000000.0
606,AEE,2010-12-31T00:00:00Z,545000000.0
607,AEE,2011-12-31T00:00:00Z,255000000.0
608,AEE,2012-12-31T00:00:00Z,184000000.0
609,AEE,2013-12-31T00:00:00Z,30000000.0
610,AEE,2014-12-31T00:00:00Z,5000000.0
611,AEE,2015-12-31T00:00:00Z,292000000.0
612,AEE,2016-12-31T00:00:00Z,9000000.0
613,AEE,2017-12-31T00:00:00Z,10000000.0
614,AEE,2018-12-31T00:00:00Z,16000000.0
615,AEE,2019-12-31T00:00:00Z,16000000.0
616,AEE,2020-12-31T00:00:00Z,139000000.0
619,AXP,1983-12-31T00:00:00Z,
620,AXP,1983-12-31T00:00:00Z,
621,AXP,1983-12-31T00:00:00Z,
622,AXP,1983-12-31T00:00:00Z,
623,AXP,1983-12-31T00:00:00Z,
624,AXP,1983-12-31T00:00:00Z,1878000000.0
625,AXP,1984-12-31T00:00:00Z,1995000000.0
626,AXP,1985-12-31T00:00:00Z,1669000000.0
627,AXP,1986-12-31T00:00:00Z,2650000000.0
628,AXP,1987-12-31T00:00:00Z,1999000000.0
629,AXP,1988-12-31T00:00:00Z,2470000000.0
630,AXP,1989-12-31T00:00:00Z,2521000000.0
631,AXP,1991-12-31T00:00:00Z,6319000000.0
632,AXP,1991-12-31T00:00:00Z,6319000000.0
633,AXP,1992-12-31T00:00:00Z,3408000000.0
634,AXP,1993-12-31T00:00:00Z,3312000000.0
635,AXP,1994-12-31T00:00:00Z,3433000000.0
636,AXP,1995-12-31T00:00:00Z,3200000000.0
637,AXP,1996-12-31T00:00:00Z,2677000000.0
638,AXP,1997-12-31T00:00:00Z,4179000000.0
639,AXP,1998-12-31T00:00:00Z,4092000000.0
640,AXP,1999-12-31T00:00:00Z,7471000000.0
641,AXP,2000-12-31T00:00:00Z,8487000000.0
642,AXP,2001-12-31T00:00:00Z,7222000000.0
643,AXP,2002-12-31T00:00:00Z,10288000000.0
644,AXP,2003-12-31T00:00:00Z,6156000000.0
645,AXP,2004-12-31T00:00:00Z,7808000000.0
646,AXP,2005-12-31T00:00:00Z,7126000000.0
647,AXP,2006-12-31T00:00:00Z,5306000000.0
648,AXP,2007-12-31T00:00:00Z,1700000000.0
649,AXP,2008-12-31T00:00:00Z,1574000000.0
650,AXP,2009-12-31T00:00:00Z,1525000000.0
651,AXP,2010-12-31T00:00:00Z,2145000000.0
652,AXP,2011-12-31T00:00:00Z,3514000000.0
653,AXP,2012-12-31T00:00:00Z,2020000000.0
654,AXP,2013-12-31T00:00:00Z,18988000000.0
655,AXP,2014-12-31T00:00:00Z,21818000000.0
656,AXP,2015-12-31T00:00:00Z,22504000000.0
657,AXP,2016-12-31T00:00:00Z,24057000000.0
658,AXP,2017-12-31T00:00:00Z,32857000000.0
659,AXP,2018-12-31T00:00:00Z,27279000000.0
660,AXP,2019-12-31T00:00:00Z,23794000000.0
661,AXP,2020-12-31T00:00:00Z,32202000000.0
662,AIG,,
663,AMT,1997-12-31T00:00:00Z,
664,AMT,1997-12-31T00:00:00Z,
665,AMT,1997-12-31T00:00:00Z,
666,AMT,1997-12-31T00:00:00Z,
667,AMT,1997-12-31T00:00:00Z,
668,AMT,1997-12-31T00:00:00Z,
669,AMT,1997-12-31T00:00:00Z,
670,AMT,1997-12-31T00:00:00Z,
671,AMT,1997-12-31T00:00:00Z,
672,AMT,1997-12-31T00:00:00Z,
673,AMT,1997-12-31T00:00:00Z,
674,AMT,1997-12-31T00:00:00Z,
675,AMT,1997-12-31T00:00:00Z,
676,AMT,1997-12-31T00:00:00Z,
677,AMT,1997-12-31T00:00:00Z,
678,AMT,1997-12-31T00:00:00Z,
679,AMT,1997-12-31T00:00:00Z,
680,AMT,1997-12-31T00:00:00Z,
681,AMT,1997-12-31T00:00:00Z,4596000.0
682,AMT,1997-12-31T00:00:00Z,4596000.0
683,AMT,1998-12-31T00:00:00Z,186175000.0
684,AMT,1999-12-31T00:00:00Z,25212000.0
685,AMT,2000-12-31T00:00:00Z,82038000.0
686,AMT,2001-12-31T00:00:00Z,35958000.0
687,AMT,2002-12-31T00:00:00Z,127292000.0
688,AMT,2003-12-31T00:00:00Z,105465000.0
689,AMT,2004-12-31T00:00:00Z,215557000.0
690,AMT,2005-12-31T00:00:00Z,112701000.0
691,AMT,2006-12-31T00:00:00Z,304250000.0
692,AMT,2007-12-31T00:00:00Z,40347000.0
693,AMT,2008-12-31T00:00:00Z,145105000.0
694,AMT,2009-12-31T00:00:00Z,257069000.0
695,AMT,2010-12-31T00:00:00Z,930391000.0
696,AMT,2011-12-31T00:00:00Z,352461000.0
697,AMT,2012-12-31T00:00:00Z,374636000.0
698,AMT,2013-12-31T00:00:00Z,312188000.0
699,AMT,2014-12-31T00:00:00Z,319794000.0
700,AMT,2015-12-31T00:00:00Z,320686000.0
701,AMT,2016-12-31T00:00:00Z,791187000.0
702,AMT,2017-12-31T00:00:00Z,803100000.0
703,AMT,2018-12-31T00:00:00Z,1208700000.0
704,AMT,2019-12-31T00:00:00Z,1501200000.0
705,AMT,2020-12-31T00:00:00Z,1746300000.0
706,AWK,2002-12-31T00:00:00Z,
707,AWK,2002-12-31T00:00:00Z,
708,AWK,2002-12-31T00:00:00Z,
709,AWK,2002-12-31T00:00:00Z,
710,AWK,2002-12-31T00:00:00Z,
711,AWK,2002-12-31T00:00:00Z,
712,AWK,2002-12-31T00:00:00Z,
713,AWK,2002-12-31T00:00:00Z,
714,AWK,2002-12-31T00:00:00Z,
715,AWK,2002-12-31T00:00:00Z,
716,AWK,2002-12-31T00:00:00Z,
717,AWK,2002-12-31T00:00:00Z,
718,AWK,2002-12-31T00:00:00Z,
719,AWK,2002-12-31T00:00:00Z,
720,AWK,2002-12-31T00:00:00Z,
721,AWK,2002-12-31T00:00:00Z,
722,AWK,2002-12-31T00:00:00Z,
723,AWK,2002-12-31T00:00:00Z,
724,AWK,2002-12-31T00:00:00Z,
725,AWK,2002-12-31T00:00:00Z,
726,AWK,2002-12-31T00:00:00Z,
727,AWK,2002-12-31T00:00:00Z,
728,AWK,2002-12-31T00:00:00Z,
729,AWK,2002-12-31T00:00:00Z,24232000.0
730,AWK,2003-12-31T00:00:00Z,71097000.0
731,AWK,2004-12-31T00:00:00Z,78856000.0
732,AWK,2005-12-31T00:00:00Z,65077000.0
733,AWK,2005-12-31T00:00:00Z,65077000.0
734,AWK,2006-12-31T00:00:00Z,29754000.0
735,AWK,2007-12-31T00:00:00Z,13481000.0
736,AWK,2008-12-31T00:00:00Z,9542000.0
737,AWK,2009-12-31T00:00:00Z,22256000.0
738,AWK,2010-12-31T00:00:00Z,13112000.0
739,AWK,2011-12-31T00:00:00Z,14207000.0
740,AWK,2012-12-31T00:00:00Z,24433000.0
741,AWK,2013-12-31T00:00:00Z,26964000.0
742,AWK,2014-12-31T00:00:00Z,23080000.0
743,AWK,2015-12-31T00:00:00Z,45000000.0
744,AWK,2016-12-31T00:00:00Z,75000000.0
745,AWK,2017-12-31T00:00:00Z,55000000.0
746,AWK,2018-12-31T00:00:00Z,130000000.0
747,AWK,2019-12-31T00:00:00Z,60000000.0
748,AWK,2020-12-31T00:00:00Z,547000000.0
749,AMP,2003-12-31T00:00:00Z,
750,AMP,2003-12-31T00:00:00Z,
751,AMP,2003-12-31T00:00:00Z,
752,AMP,2003-12-31T00:00:00Z,
753,AMP,2003-12-31T00:00:00Z,
754,AMP,2003-12-31T00:00:00Z,
755,AMP,2003-12-31T00:00:00Z,
756,AMP,2003-12-31T00:00:00Z,
757,AMP,2003-12-31T00:00:00Z,
758,AMP,2003-12-31T00:00:00Z,
759,AMP,2003-12-31T00:00:00Z,
760,AMP,2003-12-31T00:00:00Z,
761,AMP,2003-12-31T00:00:00Z,
762,AMP,2003-12-31T00:00:00Z,
763,AMP,2003-12-31T00:00:00Z,
764,AMP,2003-12-31T00:00:00Z,
765,AMP,2003-12-31T00:00:00Z,
766,AMP,2003-12-31T00:00:00Z,
767,AMP,2003-12-31T00:00:00Z,
768,AMP,2003-12-31T00:00:00Z,
769,AMP,2003-12-31T00:00:00Z,
770,AMP,2003-12-31T00:00:00Z,
771,AMP,2003-12-31T00:00:00Z,
772,AMP,2003-12-31T00:00:00Z,
773,AMP,2003-12-31T00:00:00Z,1078000000.0
774,AMP,2004-12-31T00:00:00Z,1024000000.0
775,AMP,2004-12-31T00:00:00Z,1024000000.0
776,AMP,2005-12-31T00:00:00Z,2474000000.0
777,AMP,2006-12-31T00:00:00Z,2760000000.0
778,AMP,2007-12-31T00:00:00Z,3836000000.0
779,AMP,2008-12-31T00:00:00Z,6228000000.0
780,AMP,2009-12-31T00:00:00Z,3278000000.0
781,AMP,2010-12-31T00:00:00Z,3310000000.0
782,AMP,2011-12-31T00:00:00Z,3251000000.0
783,AMP,2012-12-31T00:00:00Z,2950000000.0
784,AMP,2013-12-31T00:00:00Z,3051000000.0
785,AMP,2014-12-31T00:00:00Z,3028000000.0
786,AMP,2015-12-31T00:00:00Z,2859000000.0
787,AMP,2016-12-31T00:00:00Z,2486000000.0
788,AMP,2017-12-31T00:00:00Z,2620000000.0
789,AMP,2018-12-31T00:00:00Z,3097000000.0
790,AMP,2019-12-31T00:00:00Z,3827000000.0
791,AMP,2020-12-31T00:00:00Z,6845000000.0
792,ABC,1993-09-30T00:00:00Z,
793,ABC,1993-09-30T00:00:00Z,
794,ABC,1993-09-30T00:00:00Z,
795,ABC,1993-09-30T00:00:00Z,
796,ABC,1993-09-30T00:00:00Z,
797,ABC,1993-09-30T00:00:00Z,
798,ABC,1993-09-30T00:00:00Z,
799,ABC,1993-09-30T00:00:00Z,
800,ABC,1993-09-30T00:00:00Z,
801,ABC,1993-09-30T00:00:00Z,
802,ABC,1993-09-30T00:00:00Z,
803,ABC,1993-09-30T00:00:00Z,
804,ABC,1993-09-30T00:00:00Z,
805,ABC,1993-09-30T00:00:00Z,
806,ABC,1993-09-30T00:00:00Z,27136000.0
807,ABC,1994-09-30T00:00:00Z,25311000.0
808,ABC,1995-09-30T00:00:00Z,32171000.0
809,ABC,1996-09-30T00:00:00Z,65575000.0
810,ABC,1997-09-30T00:00:00Z,60045000.0
811,ABC,1998-09-30T00:00:00Z,48511000.0
812,ABC,1999-09-30T00:00:00Z,59497000.0
813,ABC,2000-09-30T00:00:00Z,120818000.0
814,ABC,2001-09-30T00:00:00Z,297626000.0
815,ABC,2002-09-30T00:00:00Z,663340000.0
816,ABC,2003-09-30T00:00:00Z,800036000.0
817,ABC,2004-09-30T00:00:00Z,871343000.0
818,ABC,2005-09-30T00:00:00Z,1315683000.0
819,ABC,2006-09-30T00:00:00Z,1329108000.0
820,ABC,2007-09-30T00:00:00Z,1107623000.0
821,ABC,2008-09-30T00:00:00Z,878114000.0
822,ABC,2009-09-30T00:00:00Z,1009368000.0
823,ABC,2010-09-30T00:00:00Z,1658182000.0
824,ABC,2011-09-30T00:00:00Z,1825990000.0
825,ABC,2012-09-30T00:00:00Z,1066608000.0
826,ABC,2013-09-30T00:00:00Z,1231006000.0
827,ABC,2014-09-30T00:00:00Z,1808513000.0
828,ABC,2015-09-30T00:00:00Z,2167442000.0
829,ABC,2016-09-30T00:00:00Z,2741832000.0
830,ABC,2017-09-30T00:00:00Z,2435115000.0
831,ABC,2018-09-30T00:00:00Z,2492516000.0
832,ABC,2019-09-30T00:00:00Z,3374194000.0
833,ABC,2020-09-30T00:00:00Z,4597746000.0
834,ABC,2021-09-30T00:00:00Z,2920050000.0
835,AME,1983-12-31T00:00:00Z,
836,AME,1983-12-31T00:00:00Z,
837,AME,1983-12-31T00:00:00Z,
838,AME,1983-12-31T00:00:00Z,
839,AME,1983-12-31T00:00:00Z,
840,AME,1983-12-31T00:00:00Z,73067000.0
841,AME,1984-12-31T00:00:00Z,76894000.0
842,AME,1985-12-31T00:00:00Z,59895000.0
843,AME,1986-12-31T00:00:00Z,173534000.0
844,AME,1987-12-31T00:00:00Z,180927000.0
845,AME,1988-12-31T00:00:00Z,116104000.0
846,AME,1989-12-31T00:00:00Z,115843000.0
847,AME,1990-12-31T00:00:00Z,110625000.0
848,AME,1991-12-31T00:00:00Z,107316000.0
849,AME,1992-12-31T00:00:00Z,115618000.0
850,AME,1993-12-31T00:00:00Z,84659000.0
851,AME,1994-12-31T00:00:00Z,17725000.0
852,AME,1995-12-31T00:00:00Z,12705000.0
853,AME,1996-12-31T00:00:00Z,8795000.0
854,AME,1997-12-31T00:00:00Z,9962000.0
855,AME,1998-12-31T00:00:00Z,16853000.0
856,AME,1999-12-31T00:00:00Z,15400000.0
857,AME,2000-12-31T00:00:00Z,15298000.0
858,AME,2001-12-31T00:00:00Z,22354000.0
859,AME,2002-12-31T00:00:00Z,21803000.0
860,AME,2003-12-31T00:00:00Z,22886000.0
861,AME,2004-12-31T00:00:00Z,48975000.0
862,AME,2005-12-31T00:00:00Z,43788000.0
863,AME,2006-12-31T00:00:00Z,58220000.0
864,AME,2007-12-31T00:00:00Z,180981000.0
865,AME,2008-12-31T00:00:00Z,91210000.0
866,AME,2009-12-31T00:00:00Z,251350000.0
867,AME,2010-12-31T00:00:00Z,168853000.0
868,AME,2011-12-31T00:00:00Z,174955000.0
869,AME,2012-12-31T00:00:00Z,157984000.0
870,AME,2013-12-31T00:00:00Z,295203000.0
871,AME,2014-12-31T00:00:00Z,377615000.0
872,AME,2015-12-31T00:00:00Z,381005000.0
873,AME,2016-12-31T00:00:00Z,717259000.0
874,AME,2017-12-31T00:00:00Z,646300000.0
875,AME,2018-12-31T00:00:00Z,353975000.0
876,AME,2019-12-31T00:00:00Z,393030000.0
877,AME,2020-12-31T00:00:00Z,1212822000.0
879,APH,1990-12-31T00:00:00Z,
880,APH,1990-12-31T00:00:00Z,
881,APH,1990-12-31T00:00:00Z,
882,APH,1990-12-31T00:00:00Z,
883,APH,1990-12-31T00:00:00Z,
884,APH,1990-12-31T00:00:00Z,
885,APH,1990-12-31T00:00:00Z,
886,APH,1990-12-31T00:00:00Z,
887,APH,1990-12-31T00:00:00Z,
888,APH,1990-12-31T00:00:00Z,
889,APH,1990-12-31T00:00:00Z,
890,APH,1990-12-31T00:00:00Z,
891,APH,1990-12-31T00:00:00Z,7679000.0
892,APH,1991-12-31T00:00:00Z,7239000.0
893,APH,1992-12-31T00:00:00Z,5205000.0
894,APH,1993-12-31T00:00:00Z,2885000.0
895,APH,1994-12-31T00:00:00Z,4582000.0
896,APH,1995-12-31T00:00:00Z,12028000.0
897,APH,1996-12-31T00:00:00Z,3984000.0
898,APH,1997-12-31T00:00:00Z,4713000.0
899,APH,1998-12-31T00:00:00Z,3095000.0
900,APH,1999-12-31T00:00:00Z,12898000.0
901,APH,2000-12-31T00:00:00Z,24585000.0
902,APH,2001-12-31T00:00:00Z,27975000.0
903,APH,2002-12-31T00:00:00Z,20659000.0
904,APH,2003-12-31T00:00:00Z,23533000.0
905,APH,2004-12-31T00:00:00Z,30172000.0
906,APH,2005-12-31T00:00:00Z,38669000.0
907,APH,2006-12-31T00:00:00Z,74135000.0
908,APH,2007-12-31T00:00:00Z,183641000.0
909,APH,2008-12-31T00:00:00Z,214987000.0
910,APH,2009-12-31T00:00:00Z,422383000.0
911,APH,2010-12-31T00:00:00Z,624229000.0
912,APH,2011-12-31T00:00:00Z,648934000.0
913,APH,2012-12-31T00:00:00Z,942503000.0
914,APH,2013-12-31T00:00:00Z,1192162000.0
915,APH,2014-12-31T00:00:00Z,1329600000.0
916,APH,2015-12-31T00:00:00Z,1760400000.0
917,APH,2016-12-31T00:00:00Z,1173200000.0
918,APH,2017-12-31T00:00:00Z,1753700000.0
919,APH,2018-12-31T00:00:00Z,1291700000.0
920,APH,2019-12-31T00:00:00Z,908600000.0
921,APH,2020-12-31T00:00:00Z,1738100000.0
924,AON,1983-12-31T00:00:00Z,
925,AON,1983-12-31T00:00:00Z,
926,AON,1983-12-31T00:00:00Z,
927,AON,1983-12-31T00:00:00Z,
928,AON,1983-12-31T00:00:00Z,
929,AON,1983-12-31T00:00:00Z,3223000.0
930,AON,1984-12-31T00:00:00Z,18506000.0
931,AON,1985-12-31T00:00:00Z,37870000.0
932,AON,1986-12-31T00:00:00Z,45233000.0
933,AON,1987-12-31T00:00:00Z,32540000.0
934,AON,1988-12-31T00:00:00Z,17982000.0
935,AON,1989-12-31T00:00:00Z,31900000.0
936,AON,1990-12-31T00:00:00Z,74100000.0
937,AON,1991-12-31T00:00:00Z,38100000.0
938,AON,1992-12-31T00:00:00Z,87700000.0
939,AON,1993-12-31T00:00:00Z,163800000.0
940,AON,1994-12-31T00:00:00Z,508800000.0
941,AON,1995-12-31T00:00:00Z,1053600000.0
942,AON,1996-12-31T00:00:00Z,1676400000.0
943,AON,1997-12-31T00:00:00Z,2783000000.0
944,AON,1998-12-31T00:00:00Z,2944000000.0
945,AON,1999-12-31T00:00:00Z,3199000000.0
946,AON,2000-12-31T00:00:00Z,3443000000.0
947,AON,2001-12-31T00:00:00Z,3414000000.0
948,AON,2002-12-31T00:00:00Z,4319000000.0
949,AON,2003-12-31T00:00:00Z,4355000000.0
950,AON,2004-12-31T00:00:00Z,5018000000.0
951,AON,2005-12-31T00:00:00Z,4347000000.0
952,AON,2006-12-31T00:00:00Z,4616000000.0
953,AON,2007-12-31T00:00:00Z,4826000000.0
954,AON,2008-12-31T00:00:00Z,1266000000.0
955,AON,2009-12-31T00:00:00Z,554000000.0
956,AON,2010-12-31T00:00:00Z,1071000000.0
957,AON,2011-12-31T00:00:00Z,986000000.0
958,AON,2012-12-31T00:00:00Z,561000000.0
959,AON,2013-12-31T00:00:00Z,1000000000.0
960,AON,2014-12-31T00:00:00Z,768000000.0
961,AON,2015-12-31T00:00:00Z,740000000.0
962,AON,2016-12-31T00:00:00Z,716000000.0
963,AON,2017-12-31T00:00:00Z,1285000000.0
964,AON,2018-12-31T00:00:00Z,4728000000.0
965,AON,2019-12-31T00:00:00Z,6082000000.0
966,AON,2020-12-31T00:00:00Z,6881000000.0
973,AJG,1983-12-31T00:00:00Z,
974,AJG,1983-12-31T00:00:00Z,
975,AJG,1983-12-31T00:00:00Z,
976,AJG,1983-12-31T00:00:00Z,
977,AJG,1983-12-31T00:00:00Z,
978,AJG,1983-12-31T00:00:00Z,14046000.0
979,AJG,1985-12-31T00:00:00Z,58304000.0
980,AJG,1985-12-31T00:00:00Z,58304000.0
981,AJG,1987-12-31T00:00:00Z,74272000.0
982,AJG,1988-12-31T00:00:00Z,85570000.0
983,AJG,1988-12-31T00:00:00Z,85570000.0
984,AJG,1990-12-31T00:00:00Z,124569000.0
985,AJG,1991-12-31T00:00:00Z,119672000.0
986,AJG,1991-12-31T00:00:00Z,119672000.0
987,AJG,1993-12-31T00:00:00Z,117723000.0
988,AJG,1993-12-31T00:00:00Z,117723000.0
989,AJG,1994-12-31T00:00:00Z,86877000.0
990,AJG,1995-12-31T00:00:00Z,104972000.0
991,AJG,1996-12-31T00:00:00Z,110426000.0
992,AJG,1997-12-31T00:00:00Z,134702000.0
993,AJG,1998-12-31T00:00:00Z,122373000.0
994,AJG,1999-12-31T00:00:00Z,136010000.0
995,AJG,2000-12-31T00:00:00Z,193728000.0
996,AJG,2001-12-31T00:00:00Z,151118000.0
997,AJG,2002-12-31T00:00:00Z,223092000.0
998,AJG,2003-12-31T00:00:00Z,225500000.0
999,AJG,2004-12-31T00:00:00Z,250600000.0
1000,AJG,2005-12-31T00:00:00Z,361000000.0
1001,AJG,2006-12-31T00:00:00Z,257200000.0
1002,AJG,2007-12-31T00:00:00Z,263400000.0
1003,AJG,2008-12-31T00:00:00Z,194600000.0
1004,AJG,2009-12-31T00:00:00Z,206000000.0
1005,AJG,2010-12-31T00:00:00Z,249800000.0
1006,AJG,2011-12-31T00:00:00Z,291200000.0
1007,AJG,2012-12-31T00:00:00Z,302100000.0
1008,AJG,2013-12-31T00:00:00Z,298100000.0
1009,AJG,2014-12-31T00:00:00Z,314400000.0
1010,AJG,2015-12-31T00:00:00Z,480400000.0
1011,AJG,2016-12-31T00:00:00Z,545500000.0
1012,AJG,2017-12-31T00:00:00Z,681200000.0
1013,AJG,2018-12-31T00:00:00Z,607200000.0
1014,AJG,2019-12-31T00:00:00Z,604800000.0
1015,AJG,2020-12-31T00:00:00Z,664600000.0
1016,AIZ,,
1017,T,1984-12-31T00:00:00Z,
1018,T,1984-12-31T00:00:00Z,
1019,T,1984-12-31T00:00:00Z,
1020,T,1984-12-31T00:00:00Z,
1021,T,1984-12-31T00:00:00Z,
1022,T,1984-12-31T00:00:00Z,
1023,T,1984-12-31T00:00:00Z,501200000.0
1024,T,1985-12-31T00:00:00Z,397600000.0
1025,T,1986-12-31T00:00:00Z,783900000.0
1026,T,1987-12-31T00:00:00Z,208600000.0
1027,T,1988-12-31T00:00:00Z,206800000.0
1028,T,1989-12-31T00:00:00Z,263300000.0
1029,T,1990-12-31T00:00:00Z,250200000.0
1030,T,1991-12-31T00:00:00Z,327500000.0
1031,T,1992-12-31T00:00:00Z,505200000.0
1032,T,1993-12-31T00:00:00Z,618400000.0
1033,T,1995-12-31T00:00:00Z,489900000.0
1034,T,1995-12-31T00:00:00Z,489900000.0
1035,T,1996-12-31T00:00:00Z,746000000.0
1036,T,1997-12-31T00:00:00Z,730000000.0
1037,T,1998-12-31T00:00:00Z,599000000.0
1038,T,1999-12-31T00:00:00Z,495000000.0
1039,T,2000-12-31T00:00:00Z,643000000.0
1040,T,2001-12-31T00:00:00Z,703000000.0
1041,T,2002-12-31T00:00:00Z,3568000000.0
1042,T,2003-12-31T00:00:00Z,5184000000.0
1043,T,2004-12-31T00:00:00Z,760000000.0
1044,T,2005-12-31T00:00:00Z,1224000000.0
1045,T,2006-12-31T00:00:00Z,2418000000.0
1046,T,2007-12-31T00:00:00Z,1970000000.0
1047,T,2008-12-31T00:00:00Z,1792000000.0
1048,T,2009-12-31T00:00:00Z,3741000000.0
1049,T,2010-12-31T00:00:00Z,1437000000.0
1050,T,2011-12-31T00:00:00Z,3045000000.0
1051,T,2012-12-31T00:00:00Z,4868000000.0
1052,T,2013-12-31T00:00:00Z,3339000000.0
1053,T,2014-12-31T00:00:00Z,8603000000.0
1054,T,2015-12-31T00:00:00Z,5121000000.0
1055,T,2016-12-31T00:00:00Z,5788000000.0
1056,T,2017-12-31T00:00:00Z,50498000000.0
1057,T,2018-12-31T00:00:00Z,5204000000.0
1058,T,2019-12-31T00:00:00Z,12130000000.0
1059,T,2020-12-31T00:00:00Z,9740000000.0
1060,ATO,1983-10-18T00:00:00Z,
1061,ATO,1983-10-18T00:00:00Z,
1062,ATO,1983-10-18T00:00:00Z,
1063,ATO,1983-10-18T00:00:00Z,
1064,ATO,1983-10-18T00:00:00Z,2038000.0
1065,ATO,1984-09-30T00:00:00Z,462000.0
1066,ATO,1985-09-30T00:00:00Z,2608000.0
1067,ATO,1986-09-30T00:00:00Z,3076000.0
1068,ATO,1987-09-30T00:00:00Z,5590000.0
1069,ATO,1988-09-30T00:00:00Z,1027000.0
1070,ATO,1989-09-30T00:00:00Z,2080000.0
1071,ATO,1990-09-30T00:00:00Z,6819000.0
1072,ATO,1991-09-30T00:00:00Z,2378000.0
1073,ATO,1992-09-30T00:00:00Z,2455000.0
1074,ATO,1993-09-30T00:00:00Z,2286000.0
1075,ATO,1994-09-30T00:00:00Z,2766000.0
1076,ATO,1995-09-30T00:00:00Z,2294000.0
1077,ATO,1996-09-30T00:00:00Z,11134000.0
1078,ATO,1997-09-30T00:00:00Z,6016000.0
1079,ATO,1998-09-30T00:00:00Z,4735000.0
1080,ATO,1999-09-30T00:00:00Z,8585000.0
1081,ATO,2000-09-30T00:00:00Z,7379000.0
1082,ATO,2001-09-30T00:00:00Z,81929000.0
1083,ATO,2002-09-30T00:00:00Z,58183000.0
1084,ATO,2003-09-30T00:00:00Z,33586000.0
1085,ATO,2004-09-30T00:00:00Z,201932000.0
1086,ATO,2005-09-30T00:00:00Z,121072000.0
1087,ATO,2006-09-30T00:00:00Z,111462000.0
1088,ATO,2007-09-30T00:00:00Z,60725000.0
1089,ATO,2008-09-30T00:00:00Z,46717000.0
1090,ATO,2009-09-30T00:00:00Z,111203000.0
1091,ATO,2010-09-30T00:00:00Z,131952000.0
1092,ATO,2011-09-30T00:00:00Z,131419000.0
1093,ATO,2012-09-30T00:00:00Z,64239000.0
1094,ATO,2013-09-30T00:00:00Z,66199000.0
1095,ATO,2014-09-30T00:00:00Z,42258000.0
1096,ATO,2015-09-30T00:00:00Z,28653000.0
1097,ATO,2016-09-30T00:00:00Z,47534000.0
1098,ATO,2017-09-30T00:00:00Z,26409000.0
1099,ATO,2018-09-30T00:00:00Z,13771000.0
1100,ATO,2019-09-30T00:00:00Z,24550000.0
1101,ATO,2020-09-30T00:00:00Z,20808000.0
1102,ATO,2021-09-30T00:00:00Z,116723000.0
1104,AZO,1989-08-26T00:00:00Z,
1105,AZO,1989-08-26T00:00:00Z,
1106,AZO,1989-08-26T00:00:00Z,
1107,AZO,1989-08-26T00:00:00Z,
1108,AZO,1989-08-26T00:00:00Z,
1109,AZO,1989-08-26T00:00:00Z,
1110,AZO,1989-08-26T00:00:00Z,
1111,AZO,1989-08-26T00:00:00Z,
1112,AZO,1989-08-26T00:00:00Z,
1113,AZO,1989-08-26T00:00:00Z,
1114,AZO,1989-08-26T00:00:00Z,783000.0
1115,AZO,1989-08-26T00:00:00Z,783000.0
